person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
28,80000,13.0,21000,11.36,0,0.26,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,75000,12.0,15250,11.34,0,0.2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,30809,1.0,11200,11.99,1,0.36,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
35,53500,3.0,10000,9.91,0,0.19,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,55536,14.0,1000,11.011528565123772,0,0.02,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28,48000,4.0,2000,14.96,0,0.04,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
35,48000,6.0,17000,7.88,1,0.35,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33,53000,6.0,2500,9.99,0,0.05,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,32900,4.0,4800,13.23,1,0.15,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
34,135000,6.0,20000,17.74,0,0.15,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
33,115000,10.0,25000,11.86,0,0.22,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,68004,3.0,18000,10.0,0,0.26,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
27,38000,3.0,4500,9.99,0,0.12,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28,82500,4.0,11000,16.35,0,0.13,8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29,48000,4.0,10000,10.62,0,0.21,10,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
31,24000,2.0,3000,7.49,0,0.13,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35,200000,7.0,5000,11.011528565123772,0,0.03,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
30,39000,1.0,2300,8.59,0,0.06,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32,106000,3.0,10000,11.011528565123772,0,0.09,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,92000,8.0,12000,6.62,0,0.13,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,46044,4.0,5000,11.011528565123772,0,0.11,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
35,123000,2.0,25000,17.19,1,0.2,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
28,53544,12.0,1800,11.011528565123772,0,0.03,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
35,66000,4.0,3000,6.03,0,0.05,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,64000,1.0,10000,11.66,0,0.16,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
29,42000,6.0,18000,14.65,1,0.43,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
33,140000,14.0,9600,6.91,0,0.07,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,43625,2.0,1500,11.011528565123772,0,0.03,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
34,35100,16.0,9000,13.47,0,0.26,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34,50000,11.0,4000,8.9,0,0.08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,51621,5.0,3500,11.49,0,0.07,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,61000,12.0,12000,6.03,0,0.2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,50000,3.0,2500,13.49,0,0.05,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
28,48996,8.0,15000,14.09,1,0.31,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
34,225000,4.0,3000,13.35,0,0.01,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,75000,3.0,3000,7.9,0,0.04,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,51500,6.0,19000,14.83,1,0.37,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
28,105000,0.0,20000,11.011528565123772,1,0.19,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29,48000,3.0,17375,14.27,0,0.36,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
31,111000,3.0,5150,6.62,0,0.05,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,83000,13.0,7500,8.9,0,0.09,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,69996,3.0,10800,14.91,0,0.15,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
34,45000,1.0,12000,11.86,0,0.27,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,16656,4.782063827772341,2400,14.72,1,0.14,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,30000,2.0,12000,8.9,1,0.4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,109200,18.0,6000,12.23,0,0.05,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27,75288,12.0,18050,10.0,0,0.24,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,84800,4.0,9000,11.011528565123772,0,0.11,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
29,40000,1.0,3600,8.59,0,0.09,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,37000,4.0,6000,10.36,0,0.16,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
28,59000,2.0,14000,10.36,0,0.24,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34,52809,18.0,13000,10.62,0,0.25,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,40000,16.0,16000,5.99,0,0.4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,79100,4.0,19150,6.99,0,0.24,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,99996,16.0,7000,7.14,0,0.07,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,78000,10.0,15000,14.96,1,0.19,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
31,99000,15.0,12000,14.26,0,0.12,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
29,28800,1.0,1400,7.9,0,0.05,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
29,65000,7.0,7000,11.011528565123772,0,0.11,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
32,54000,2.0,7125,9.99,1,0.13,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,90000,4.0,12000,12.98,0,0.13,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29,150000,9.0,15000,16.32,0,0.1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
29,28000,2.0,5000,16.07,1,0.18,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
30,42000,4.782063827772341,4000,15.23,0,0.1,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
30,44760,1.0,3300,11.71,0,0.07,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
27,62900,7.0,24250,15.31,1,0.33,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
28,65000,2.0,7200,13.98,0,0.11,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
28,20000,2.0,4000,13.11,1,0.2,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
29,19200,1.0,2000,5.99,1,0.1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,30000,5.0,15000,11.011528565123772,0,0.5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,54000,4.782063827772341,6000,6.62,0,0.11,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30,85000,4.0,10000,6.62,0,0.12,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,100000,0.0,15000,9.63,0,0.15,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,40000,2.0,3600,6.99,0,0.09,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34,54072,12.0,7000,11.89,0,0.13,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30,45000,2.0,13250,7.9,0,0.29,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29,33000,5.0,4200,11.36,0,0.13,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28,108000,4.0,5000,12.87,0,0.05,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28,30000,8.0,3000,7.29,0,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,72500,2.0,7000,13.79,0,0.1,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
30,48996,1.0,10000,15.45,1,0.2,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
28,37090,2.0,3000,11.12,0,0.08,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,115000,2.0,4000,12.69,0,0.03,8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
34,138000,14.0,25000,11.12,0,0.18,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,91560,8.0,22000,6.91,0,0.24,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,30000,4.782063827772341,7200,15.27,0,0.24,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
30,120000,3.0,10000,17.04,0,0.08,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
31,78000,1.0,20000,14.26,1,0.26,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27,44640,0.0,12800,11.83,0,0.29,8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
28,55640,9.0,5000,11.011528565123772,0,0.09,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30,32040,4.782063827772341,13275,11.011528565123772,1,0.41,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
29,158000,13.0,11000,8.49,0,0.07,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,45000,8.0,8000,12.21,0,0.18,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
34,113000,6.0,9600,11.011528565123772,0,0.08,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34,27000,3.0,2525,12.21,0,0.09,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
27,48000,2.0,25000,10.59,1,0.52,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
27,58000,5.0,5900,9.32,0,0.1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
29,18000,3.0,1700,11.12,0,0.09,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
28,55704,12.0,8400,7.51,0,0.15,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,66300,5.0,6075,6.03,0,0.09,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,64000,1.0,10000,12.69,0,0.16,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
33,45000,4.0,12000,7.88,0,0.27,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27,113000,7.0,20000,11.011528565123772,1,0.18,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,32220,11.0,17725,11.49,1,0.55,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
29,74100,3.0,4500,13.61,0,0.06,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
29,35000,1.0,10625,7.9,0,0.3,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32,45000,3.0,3000,12.61,0,0.07,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
27,62000,1.0,3275,9.33,0,0.05,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31,200000,1.0,7800,9.63,0,0.04,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,47000,2.0,5000,10.62,0,0.11,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
29,37920,2.0,12000,13.48,1,0.32,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
28,48000,1.0,12000,14.54,0,0.25,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
28,34000,7.0,9600,10.99,0,0.28,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
35,38000,3.0,8000,11.011528565123772,0,0.21,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
29,69996,0.0,2400,11.11,0,0.03,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
33,75000,6.0,6000,7.51,0,0.08,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,99996,6.0,10000,5.42,0,0.1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,86400,4.782063827772341,5000,7.9,0,0.06,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,65000,3.0,3625,6.03,0,0.06,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
33,24000,4.782063827772341,1000,14.91,1,0.04,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
33,66000,2.0,6400,14.96,1,0.1,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
28,73000,6.0,15000,11.83,0,0.21,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30,66000,4.782063827772341,12000,7.51,0,0.18,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,135000,2.0,15000,5.42,0,0.11,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,160000,8.0,3600,15.23,0,0.02,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
27,50000,0.0,4000,11.011528565123772,0,0.08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,62000,13.0,9000,11.011528565123772,0,0.15,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33,21000,1.0,7750,11.83,0,0.37,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
32,40000,4.0,7500,5.99,0,0.19,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,40000,2.0,7000,14.91,1,0.17,8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
30,140000,2.0,15000,16.35,0,0.11,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,60000,16.0,6000,6.62,0,0.1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,68508,17.0,7000,8.0,0,0.1,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
35,78000,9.0,10000,6.54,0,0.13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,33600,1.0,15250,12.53,0,0.45,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34,32000,12.0,2275,6.17,0,0.07,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,28000,5.0,12000,14.22,1,0.43,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
28,48000,4.0,3000,11.99,0,0.06,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28,78200,12.0,20000,11.011528565123772,1,0.22,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
29,79200,4.782063827772341,8000,5.42,0,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,48996,3.0,12000,12.53,0,0.24,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
33,102996,4.0,6000,11.011528565123772,0,0.06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,90000,13.0,10000,12.21,0,0.11,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,18000,0.0,1500,11.48,1,0.08,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,28550,6.0,4000,10.59,0,0.14,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
28,42000,4.0,10000,10.75,0,0.24,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,94000,13.0,10000,14.27,0,0.11,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27,180000,2.0,8000,13.23,0,0.04,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
33,72000,0.0,6600,11.011528565123772,0,0.09,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,45000,10.0,7600,14.59,1,0.17,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
33,58800,10.0,3000,11.49,0,0.05,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
35,50000,4.0,7000,11.49,0,0.14,9,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
31,60000,5.0,19400,18.53,0,0.32,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
28,40000,2.0,9000,12.53,0,0.23,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
29,16800,9.0,2750,14.84,1,0.16,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
27,56253,11.0,10000,11.36,0,0.18,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
34,38000,1.0,10000,8.94,0,0.26,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30,53004,3.0,14000,15.28,1,0.26,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
32,40100,3.0,7175,12.99,0,0.18,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
29,480000,6.0,6500,5.42,0,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,70000,4.782063827772341,10000,10.25,0,0.14,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30,80000,2.0,6000,14.17,0,0.07,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,27840,0.0,8575,19.42,1,0.31,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
32,91800,13.0,8400,15.99,1,0.08,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35,86000,5.0,18000,11.011528565123772,0,0.21,9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
30,96000,7.0,8000,6.99,0,0.08,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,54000,2.0,12000,15.31,1,0.22,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
29,25000,5.0,10000,13.49,0,0.4,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
27,45600,6.0,3000,6.99,0,0.07,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,40000,4.0,10000,11.011528565123772,0,0.25,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
33,75653,2.0,20000,17.58,1,0.22,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
27,63844,11.0,20000,6.54,0,0.31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,50000,0.0,9000,11.011528565123772,0,0.18,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,14076,4.782063827772341,4800,6.76,1,0.34,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35,120000,4.0,12000,10.99,0,0.1,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
33,30000,0.0,6500,8.49,0,0.22,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,50000,1.0,16200,13.99,1,0.32,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
27,84000,3.0,7000,7.29,0,0.08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,50000,2.0,3000,10.37,0,0.06,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
28,78000,5.0,12000,10.62,0,0.15,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
27,60132,11.0,10000,10.62,0,0.17,10,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
28,34000,4.782063827772341,5000,7.9,1,0.15,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35,80000,5.0,15000,15.99,0,0.19,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
28,215662,12.0,21000,11.99,0,0.1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,120000,2.0,16000,12.21,0,0.13,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34,135000,18.0,8000,9.32,0,0.06,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,120000,11.0,14400,10.74,0,0.12,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,127000,6.0,21000,10.99,0,0.17,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
27,92000,11.0,18000,11.48,0,0.2,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,56839,15.0,9000,15.33,1,0.16,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
28,124886,12.0,5000,11.99,1,0.04,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,36100,2.0,14000,14.27,0,0.39,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30,90000,14.0,18000,8.49,0,0.2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,40000,0.0,5000,5.42,0,0.13,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29,50000,0.0,3575,11.49,0,0.07,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,104371,4.0,15000,16.77,0,0.14,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
33,98000,2.0,20000,6.91,0,0.2,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
29,37100,9.0,3000,16.82,0,0.08,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
28,125000,8.0,8000,11.14,0,0.06,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,142000,14.0,24250,11.48,0,0.17,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
27,125000,2.0,8000,6.76,0,0.06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,38769,3.0,2400,8.9,0,0.06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,65000,3.0,10000,7.49,0,0.15,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,55000,4.0,7000,13.49,0,0.13,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34,70000,1.0,6000,11.89,0,0.09,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,72000,6.0,6000,5.42,0,0.08,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,140987,5.0,6450,5.99,0,0.05,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,56864,5.0,12300,7.88,0,0.22,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,42000,5.0,18825,7.9,1,0.45,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,75000,4.0,13800,11.011528565123772,0,0.18,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,100000,1.0,1000,11.71,0,0.01,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
29,57600,1.0,6000,9.91,0,0.1,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
28,72000,12.0,16000,15.95,0,0.22,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31,39996,4.0,2400,11.011528565123772,0,0.06,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
33,24000,0.0,2000,14.35,0,0.08,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
32,21120,0.0,10000,11.011528565123772,1,0.47,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,110000,11.0,3600,6.03,0,0.03,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,24414,0.0,5000,6.91,0,0.2,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28,30000,2.0,10500,8.94,0,0.35,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,51996,5.0,3200,6.99,0,0.06,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,120000,3.0,6250,12.53,0,0.05,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,110888,0.0,10400,9.91,0,0.09,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,47900,1.0,7500,13.47,0,0.16,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
30,90000,14.0,18000,8.94,0,0.2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,83300,9.0,10000,11.011528565123772,1,0.1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
31,77500,4.0,10000,16.49,0,0.13,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
33,97000,4.0,7000,12.98,0,0.07,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
27,56888,8.0,8000,16.29,0,0.14,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
30,40000,8.0,2500,5.79,0,0.06,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31,29000,14.0,15075,11.011528565123772,1,0.52,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
35,106369,2.0,8325,6.99,0,0.08,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,67000,1.0,2800,13.04,0,0.04,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
31,101000,2.0,7500,13.22,0,0.07,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
34,220000,13.0,11275,12.99,0,0.05,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,25000,4.782063827772341,7000,10.99,0,0.28,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,95000,6.0,4000,5.99,0,0.04,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,80000,4.0,5000,6.17,0,0.06,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27,36400,5.0,9000,7.49,0,0.25,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33,36000,10.0,5000,8.49,0,0.14,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,65000,3.0,20000,16.77,0,0.31,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33,45000,3.0,8000,16.49,1,0.18,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,129700,1.0,10000,6.54,0,0.08,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,53500,0.0,3200,6.76,0,0.06,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27,78000,1.0,5125,8.59,0,0.07,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,82000,2.0,6000,7.51,0,0.07,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,43200,1.0,3000,7.49,0,0.07,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28,31000,7.0,3600,14.11,1,0.12,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
32,89000,0.0,12000,8.94,0,0.13,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,83000,9.0,18000,19.74,1,0.22,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29,61656,4.0,15000,6.91,0,0.24,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32,30000,1.0,11450,9.99,1,0.38,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
31,26010,2.0,6500,9.99,0,0.25,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
